"element_id","global_id","element_type","element_name","material_name","material_type","material_id","volume_m3","volume_source","area_m2","height","length","width","layer_index","layer_thickness","total_layerset_thickness","layerset_name","is_ventilated","constituent_fraction","constituent_index","component_description","profile_name","profile_index","data_quality_flag"
"4805722","1fMeyZYi1DQO0rYKSU2oUf","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617417","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4805812","1fMeyZYi1DQO0rYKSU2oUk","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617422","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4805834","1fMeyZYi1DQO0rYKSU2oUl","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617423","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4805918","1fMeyZYi1DQO0rYKSU2oUF","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617455","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4805960","1fMeyZYi1DQO0rYKSU2oUH","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617457","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4805982","1fMeyZYi1DQO0rYKSU2oUI","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617458","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806004","1fMeyZYi1DQO0rYKSU2oUJ","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617459","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806026","1fMeyZYi1DQO0rYKSU2oUN","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617463","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806048","1fMeyZYi1DQO0rYKSU2oUO","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617464","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806070","1fMeyZYi1DQO0rYKSU2oUP","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617465","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806289","0NHgYtzPn659pz$KVICP22","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619268","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806342","0NHgYtzPn659pz$KVICP20","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619270","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806364","0NHgYtzPn659pz$KVICP21","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619271","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806386","0NHgYtzPn659pz$KVICP2E","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619272","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806408","0NHgYtzPn659pz$KVICP2A","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619276","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806430","0NHgYtzPn659pz$KVICP28","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619278","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806513","0NHgYtzPn659pz$KVICP36","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619328","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806555","0NHgYtzPn659pz$KVICP34","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619330","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806577","0NHgYtzPn659pz$KVICP35","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619331","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806599","0NHgYtzPn659pz$KVICP32","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619332","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806621","0NHgYtzPn659pz$KVICP3E","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619336","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806643","0NHgYtzPn659pz$KVICP3C","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8619338","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806665","0NHgYtzPn659pz$KVICPp8","IfcWall","Basic Wall:NLRS_21_WA_isolatie 131_gen_PV:8620366","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","0","131.0","131.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4806893","0NHgYtzPn659pz$KVICPpM","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8620368","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807121","0NHgYtzPn659pz$KVICPpL","IfcWall","Basic Wall:NLRS_21_WA_betonwand 90_Heembeton:8620371","NLRS_f2_beton_prefab_gen","LAYERSET","1973","","","","","","","0","90.0","90.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807143","0NHgYtzPn659pz$KVICPpQ","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620380","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","0","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807143","0NHgYtzPn659pz$KVICPpQ","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620380","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","1","150.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807143","0NHgYtzPn659pz$KVICPpQ","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620380","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","2","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807143","0NHgYtzPn659pz$KVICPpQ","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620380","NLRS_s9_bitumen","LAYERSET","2775843","","","","","","","3","1.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807165","0NHgYtzPn659pz$KVICPpR","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620381","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","0","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807165","0NHgYtzPn659pz$KVICPpR","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620381","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","1","150.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807165","0NHgYtzPn659pz$KVICPpR","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620381","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","2","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807165","0NHgYtzPn659pz$KVICPpR","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620381","NLRS_s9_bitumen","LAYERSET","2775843","","","","","","","3","1.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807187","0NHgYtzPn659pz$KVICPmN","IfcWall","Basic Wall:NLRS_21_WA_isolatie 131_gen_PV:8620433","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","0","131.0","131.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807415","0NHgYtzPn659pz$KVICPmL","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8620435","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807643","0NHgYtzPn659pz$KVICPmG","IfcWall","Basic Wall:NLRS_21_WA_betonwand 90_Heembeton:8620438","NLRS_f2_beton_prefab_gen","LAYERSET","1973","","","","","","","0","90.0","90.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807665","0NHgYtzPn659pz$KVICPmP","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620447","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","0","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807665","0NHgYtzPn659pz$KVICPmP","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620447","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","1","150.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807665","0NHgYtzPn659pz$KVICPmP","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620447","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","2","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807665","0NHgYtzPn659pz$KVICPmP","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620447","NLRS_s9_bitumen","LAYERSET","2775843","","","","","","","3","1.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807687","0NHgYtzPn659pz$KVICPmc","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620448","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","0","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807687","0NHgYtzPn659pz$KVICPmc","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620448","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","1","150.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807687","0NHgYtzPn659pz$KVICPmc","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620448","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","2","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4807687","0NHgYtzPn659pz$KVICPmc","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:8620448","NLRS_s9_bitumen","LAYERSET","2775843","","","","","","","3","1.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808173","0NHgYtzPn659pz$KVICPyy","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8620730","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808290","0NHgYtzPn659pz$KVICPz6","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8620736","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"4808411","0NHgYtzPn659pz$KVICPzO","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8620766","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808493","0NHgYtzPn659pz$KVICPzY","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8620772","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808650","1mOLx623LFihS840jheijM","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8630331","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808672","1mOLx623LFihS840jheigT","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8630768","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808694","1mOLx623LFihS840jheibq","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8630809","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808716","1mOLx623LFihS840jheial","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8630850","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808738","1mOLx623LFihS840jheia0","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8630893","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808952","1mOLx623LFihS840jhei$v","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8631444","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808974","1mOLx623LFihS840jhei_h","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8631494","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4808996","1mOLx623LFihS840jheixv","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8631700","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809270","1mOLx623LFihS840jheiru","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8631829","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"4809393","2c$cXNF8r4TgNcpFlvGL3A","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8642457","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809415","2c$cXNF8r4TgNcpFlvGMzE","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8642589","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809437","2c$cXNF8r4TgNcpFlvGMw6","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8643029","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809459","2t0A$lpPP5qem3Tx447T$i","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8657899","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809481","2t0A$lpPP5qem3Tx447T$h","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8657900","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809523","2t0A$lpPP5qem3Tx447T$p","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8657908","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809545","0mzEbS3urFrAzUzNgziVdy","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8658803","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809567","0mzEbS3urFrAzUzNgziVdx","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8658804","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809609","0mzEbS3urFrAzUzNgziVdp","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8658812","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809631","0mzEbS3urFrAzUzNgziVbp","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8658940","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809653","0mzEbS3urFrAzUzNgziVbo","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8658941","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809695","0mzEbS3urFrAzUzNgziSQA","IfcWall","Basic Wall:NLRS_21_WA_mw vecht wf halfst. 100_gen_PV:8658949","NLRS_g2_mw Rodurza Vecht wf halfsteens","LAYERSET","4806306","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809717","2gNOo8f_rA2elJoc4ZaBG7","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8665317","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809739","2gNOo8f_rA2elJoc4ZaBMu","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf staand 100_gen_PV:8665434","NLRS_g2_mw Rodurza Spaarne wf staand","LAYERSET","4495187","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809761","2gNOo8f_rA2elJoc4ZaBLk","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8665484","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809783","2gNOo8f_rA2elJoc4ZaBKe","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8665546","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809805","2gNOo8f_rA2elJoc4ZaBR8","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8665642","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809827","2gNOo8f_rA2elJoc4ZaBRE","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8665644","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4809849","2gNOo8f_rA2elJoc4ZaBRC","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8665646","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4815925","2gNOo8f_rA2elJoc4ZaB2M","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8666228","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4815947","2gNOo8f_rA2elJoc4ZaB0C","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8666350","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4815969","2gNOo8f_rA2elJoc4ZaB7D","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8666415","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4815991","2gNOo8f_rA2elJoc4ZaB65","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8666471","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816013","2gNOo8f_rA2elJoc4ZaB50","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8666530","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816035","2gNOo8f_rA2elJoc4ZaB4b","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8666567","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816057","2gNOo8f_rA2elJoc4ZaB4g","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8666568","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816079","2gNOo8f_rA2elJoc4ZaB4h","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8666569","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816101","2gNOo8f_rA2elJoc4ZaB4e","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8666570","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816123","2gNOo8f_rA2elJoc4ZaB4f","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8666571","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816146","13A$XI_ML87hbR6347V4J4","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8666701","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4816358","13A$XI_ML87hbR6347V4H8","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:8666817","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
